????????????????,AA+ ??:??,??????????????,?????????????????(??100%),?????,??????,5/10,??,"????????????,??????,??????,????????;???????????????????????????,??????????(???,???????),?????????????,???????????????????????????,????,15???????????,?????????????,????????????,?????????,????????",??,1190.1,92.53,115.87%,???-???-???,???
?????????????????,AA ??:??,???????????????,??????????(??100%),?????,??????,5/10,??,"?????????????,???????????????????????????,???????????,????????????,????????????????,??????,?????????????????????????????(?????????????)?????,???????,????????,??????????,???????40%,???????",??,2078.96,100.76,39.73%,???-???-???,???
??????????,AA+ ??:??,??????????,??????(??100%),?????,??????,5/10,??,"?????????100%??,??????????;2018????????????26.49??(??????);??????????,2018??????49.73????142.30????2018?????????,??????????(??????)????????????????????????,??????????????????????,????????????????????????,2018??????????????????5.3?,??????????????,??7.4????????????,?????????????????,????????????????????,??????,????????,????????????,????????????????",??,8349.86,684.7,612.45%,???-???,???
????????????,AA ??:??,???????????????,????????????(??100%),?????,??????,5/10,??,"??????????,????????,2017?GDP 2236.36?,??????126.7?????????????,??????????????????????2?????(?????????),18?9????????138??
??????????,?????????????,????????????,18?9?????47%,??????????????,????????;?????????????????,????,???????;?????????????????,????????",??,2150.76,149,62.95%,???-???,???
???????????(??)????,AA ??:??,????????????,??????????(??100%),?????,??????,5/10,??,-,??,1917.6,133.2,339.47%,???-???,???
????????????,AA+ ??:??,???????????????,??????(??100%),?????,??????,5/10,??,-,??,18597.5,2120,275.38%,???-???,???
???????????????,AA ??:??,??????????,??????????????????(??100%),?????,??????,5/10,??,"???????????,?????????????????,2016?????????????(??85.31%),???????(8.56%)?????????,??????,???????????????????????????????????????????????, 2015 ?????
?50%????????2015-2016???????????????????2017?9??????????????364?,??????????????????,???????????,???????????????????????",??,2202.17,160,54.64%,???-???,???
???????????????,AA+ ??:??,???????????????,??????????????????(??100%),?????,??????,5/10,??,"???????,????????,???????,????????????,???????;??????????????(??+??),??????????????????????????????????,??????????????,?????,????????,?????;????????????????,??????????,17???????????,????????????,?????????????20-30%??????",??,3394.2,166.8,541.87%,???-???,???
?????????????,AA+ ??:??,??????????????,??????????????????(??100%),?????,??????,5/10,??,"???????????????????,?????????????????????,????????????????????????18??,?????????,????????????????????????,?????????????????????,2018???????8.27??,??????????????2018?????????200.21??,?????43.90??,?????????????????41.59%?????????,????????,??????????????,?????????,??????????,?????????????,?????22??,????5?????????????????????????????3.19??,???????,???????????????,????????????,????????????",??,3454.6,243.4,97.76%,???-???,???
?????????????????,AA ??:??,????????????,??????????(??100%),?????,??????,5/10,??,"?????????????????,??????????????????????,???????????????????????,????????????????????????????,??????,???????2018?,???????????1888.16??,???????????(?)???,??????????????,????????,????????????54.69???????????????????????????????????,2018?,??????????,????????????,??????????,????????????????????????????????????????,?????????,???????????,??????????????????????,??????????????,????????????????????????????????????????,????????????????,??????????????????,?????????,????,?????????????,???????",??,1888.16,54.69,234.14%,???-???-???,???
??????????,AA ??:??,????????????,????????????(??39.35%),??,??????,5/10,??,-,??,10745.5,1379.66,227.48%,???-???,???
?????????????,AA ??:??,???????????????,???????????????(??100%),?????,??????,5/10,??,-,??,7822.91,712.49,115.07%,???-???,???
???????????????,AA ??:??,??????????,??????(??100%),?????,??????,5/10,??,"??????????????,??????,???????,??????;???????????????,???????(??????????)????,???????????,????????,????????;????????,?????????,???????????????????????????????????,??????;???????????????,???????,????????(19?3?????45.38%)?",??,1942.8,120.42,124.59%,???-???,???
??????????????????,AA ??:??,?????????????????,????????(??)?????????(??100%),?????,??????,5/10,??,-,??,2013.65,296.8,10.9%,???-???,???
??????????????????,AA ??:??,??????????????,???????????????(??55.97%),???????,??????,5/10,??,-,??,2951.8,146.1,135.2%,??????-???,???
??????????????,AA ??:??,?????????????????,??????????????(??100%),?????,??????,5/10,??,"?????????????????????????2015?????????,??????,???????,????????,???????,2018????????622?,??????????????????????????,???????????(?????),18???????9967?,??????????3494?;18??????????????45??19?3???????168?,???57%,??????????????,???????,????????,??????,???????",??,2312.4,336.38,251.39%,???-???-???,???
???????????????,AA+ ??:??,???????????????,??????(??100%),???????,??????,5/10,??,"?????????????,????????????2018?????????11.38??,????????7.86??,?????????????????????????????,?????????????????????????????????????????,????????????????;??????????????????????,????71.43???2018???????1433.32??,???????563.75??,????????????????????,??????(?)???,?????????120??;??221.97??,?????401.42????????,?????????????,??162.35?????(????????????????)?109.79????????(?????)???????364.36??,2019?????59.96??,????(115.45??)????;??????58.96??,??????????????????2019?????206.27??,?????????????????????????????,??????????,????????,???????????????????,?????????????????,????????,???????????????????",??,3789.45,411.34,441.7%,???-???,???
???????????????,AA+ ??:??,???????????????,???????(??99%),?????,??????,5/10,??,-,??,1351.9,125.3,133.45%,???-???,???
??????????????,AA ??:??,?????????????????,??????????????(??100%),???????????,??????,5/10,??,"????????????????????????????????,?????????????????????????????????,?????????????2018??????GDP 7856.81??,????8.6%,???????680.38??,????7.3%,??????????,????????6.3?40.8?52.9;?????1170.38??,????33.2%?2018?????????3.11??,????23.41%,??????????????????,????????59.01%,????????62.64%,?????????????????0.2??,????????,?????0.28??,????15.15%???2018??,?????102.55??,??????33.07??,????????32.25%,????1.32??,?????????????,??????,??????????????74.42%,??????????,?????????????????????,2018????????43.18??,??????56.58%,?????????????????63.10??,???38.67??,??????????????,??????????,??????,?????????,???????????,????????????????",??,7856.81,680.38,98.27%,???-???,???
???????????????,AA ??:??,??????????????,????????????(????????????)(??97.62%),?????,??????,5/10,??,-,??,811.6,70.1,18.61%,???-???-???,???
??????????,AA ??:??,??????????????,???????(??100%),?????,??????,5/10,??,-,??,2512.05,131.52,42.89%,???-???,???
?????????????,AA ??:??,???????????????,???????????????(??100%),?????,??????,5/10,??,-,??,2719.1,287.1,752.93%,???-???,???
??????????,AA ??:??,??????????????,???????(??96.45%),?????,??????,5/10,??,-,??,2526.55,172.66,41.57%,???-???,???
????????(??)????,AAA,??????????????,???????????(??)????(??50.98%),?????,??????,5/10,??,"???2017?GDP 6530?,??????1208.9?,?????????986?,????????1233?,???????????????????????????,???????,?????????????????,???????????????????,?????????,????????;?????????????,???????,?10???,????????????;????,????????????",??,7000,478.01,289.61%,???-???,???
????????????,AA ??:??,????????????,??????(??100%),?????,??????,5/10,??,-,??,1288.1,122.4,365.3%,???-???,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
?????????????,AA ??:??,?????????????????,????????????(??100%),?????,??????,5/10,??,"???????????????,??????????????????????????????????????????????????????2017?3??,???????????????????????????????,??????,?????????????????????????,?????????,????????????????????????????,???????????????,???????,?????????13%?????????????????",??,2242.41,141,50.8%,???-???,???
?????????????,AA+ ??:??,??????????????,??????(??100%),?????,??????,5/10,??,"?????????????,???????????,?????????????????????????????????????????????????2018?????????6.49??,?2017?????10.25??,?????????(1.31??)?2017???9.24??,??????1.96???2018???????780.95??,????????58?????,??240.89??,?????230????????(?)?????,?????????????;?????51.66??,?????????????????????????????139.01??,???????(79.58%);??????56.25??,???????????;??????????????(28.37???35.18??),????(58.59??)??????;????????????,????????????51.35?????????????????,????????????????????????????????????????,????????????????,??????????????????????????",??,3789.45,411.34,441.7%,???-???,???
???????????????,AA ??:??,?????????????????,??????????????(?)?????(??100%),?????,??????,5/10,??,"???????????????????,?????????????????,???????????????????????????????,??????????????,??????????????????,??????????????,???????????????????,?????????????",??,125.8,16.4,230.03%,???-???-???-??????????????,????????
?????????????????,AA+ ??:??,???????????????,??????????????(??100%),?????,??????,5/10,??,-,??,1367.3,135.8,169.95%,????????-???????,???
????????????,AA ??:??,??????????????,???????????????(??100%),?????,??????,5/10,??,-,??,6006.16,514.8,320.58%,???-???,???
????????????????,AA+ ??:??,?????????????????,??????????????(??100%),?????,??????,5/10,??,"??????????????,??????????????????????????????????????????????????????????????????????????,?????????????,????????,2018???????????117.3????????????????????,?2017??62.98%???2018??57%,????????,????,???????????????????,????????",??,0,117.3,344.21%,???-???,???
,,,,,,,,,,,,,,
?????????????????,AA ??:??,???????????????,??????????????????(??100%),?????,??????,5/10,??,"??????????????????????????????????????,?????????????????????????????,???????????????????????,??????????2018??????GDP 2242.41??,????8.3%,????????140.97??,????3.4%,???????2017??6.4:56.0:37.6???5.2:52.6:42.2;????????????12.6%?",??,2242.41,141,50.8%,???-???,???
?????????????,AA ??:??,????????????,???????(??100%),?????,??????,5/10,??,-,??,2002.23,140.68,111.3%,???-???,???
????????????,AA ??:??,????????????,??????(??100%),?????,??????,5/10,??,-,??,3632.7,315.2,46.02%,???-???,???
?????????(??)??????,AA ??:??,???????????????,????????????(??55.09%),?????,??????,5/10,??,-,??,14806.45,1726.8,401.54%,???,??
??????????,AA ??:??,???????????????,????????????(??100%),?????,??????,5/10,??,-,??,1110.21,97.09,73.39%,???-???,???
???????????????,AA+ ??:??,?????????????????,?????????(??54.2%),?????,??????,5/10,??,"??????????????????????????????????????????????????????????????????????,??????????????????????????????????????????;???????????????????,?????????????????????????,????????????,2018??YY ratio?????573%;?????(GDP)18809.64??,????3.6%;??????2106??,????8.8%;??????3105??,??5.4%;????????,?????????????????????????????????,?????????,?????,??????????????????????????????????????,?????,?????????????????????????????????????????,????????????????2018???????????1016.48??,????2.55%;???,?????73.23%,????1.71????,??????????????????????????????????????,????????????,2018???????????? 79.30%???????????????????????????????????????,????,??????????????????????????????????????????????,??????????????????????????????????????????????????",??,18809.64,2106.19,573.44%,???,??
????(??)????,AA- ??:??,??????????????,?????????????????(??100%),?????,??????,5/10,??,-,??,2270,225,73.56%,???-???,???
??????????(??)??????,AA+ ??:??,???????????,???????????????????(??100%),?????,??????,5/10,??,"??????????????????????,????????????????????????????????????,????????????????????,????,???????????????????????,?????????????????????????????????,???????????????",??,12199.08,1531.5,317.11%,????????,??
???????????????,AA+ ??:??,????????????,?????????????(??100%),?????,??????,5/10,??,-,??,5487.08,381,601.82%,???-???,???
????????????,AA ??:??,?????????????????,?????????????????????(??100%),?????,??????,5/10,??,"???3????????,???????????????????????????,???????????????????,?????????????,??????????????2017?9??,????????,?????????????????",??,2393.3,151.27,424.68%,???-???,???
?????????????????,AA+ ??:??,???????????????,??????????????(??100%),?????,??????,5/10,??,"????????????????????????????????100%??,????????????????????????????????????????????????????,2018??,???????????,?????????,??????????????????,????????????
2018?,??????????????????,??????????,?????????,????????????????
2018?????????40.31%,????????,???????????????????,????????2018???????????????????62.23%?58.80%,?????????2019?3??,?????????????????????2019?4?12???????61.86??,???????????????,???????????
????,??????????,?????????????????????????????????????
",??,0,155.7,367.1%,???-?????????,???????
?????????????,AA+ ??:??,??????????,??????????????????(??78.57%),?????,??????,5/10,??,"??????????????????,???????????????,????3?4?????1??,????????,?????????????,??????,????????;????,?????????,???????25%??,????????????????,????????????????????????????????,?????????,??????????????,????????",??,7000,478.01,289.61%,???-???,???
,,,,,,,,,,,,,,
????????????,-,-,??????????(??100%),?????,??????,6/10,??,-,??,2631.5,189.32,639.69%,???-???,???
?????????????,AA- ??:??,??????????,???????????????(??100%),???????????,??????,6/10,??,-,??,2719.1,287.1,752.93%,???-???,???
?????????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,849.13,57.64,-,???-???,???
,,,,,,,,,,,,,,
?????????????,AA ??:??,??????????????,???????(??100%),?????,??????,6/10,??,-,??,780.9,61.25,-,???-???-???,???
,,,,,,,,,,,,,,
?????????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,1006,76.95,17.22%,???-???,???
????????????????,AA ??:??,??????????,???????????????(??100%),?????,??????,6/10,??,"????????????????,????????????????????,????????????,??????????????????????????,????????,??????2018?????????,????GDP2631.5??,??????????,????????,????????????189.3??,???????233.87??,????109.19%,???????????????????????????(??99.84%????????????,?????????????????????,????????????????????????????????????,????????????(43.71%)??????????????,????????,2020???????????,???10.25?????????????,???????????????,?????????,??????????,?????????",??,2631.5,189.32,639.69%,???-???,???
???????????????,AA ??:??,????????????,???????????(??94.79%),?????,??????,6/10,??,-,??,862.2,71.23,-,???-???-???,???
????????????????,A+ ??:??,??????????,???????????????????(??100%),???,??????,6/10,??,-,??,6082.6,519.7,117.94%,???-????,???
???????????????????,AA+ ??:??,??????????????,????????????(??100%),?????,??????,6/10,??,-,??,0,0,-,???-???-?????????,????????
???????????????,AA ??:??,??????????????,????????????????(??51.5%),?????,??????,6/10,??,-,??,534.53,34.57,-,???????-???,???
???????????????,AA+ ??:??,???????????????,??????????????????(??95.64%),????,??????,6/10,??,"?????????????,????????????????????????????????????2018?????????2.90??,??????????????,?????????(1.98??)?????(0.35??),????2.76??,?????(2.50??)????,??????????????????????,??????,?????????2.50????,??????????????????????????????672.04??,????142.15??,?????????????118.90??,??????25?,??129.72??,??23???????;????267.19??,???????1????,??????248.77 ????????260.23??,??,?????246.11??,????(21.79??)???????????????,??????????,???????????;?????????????,????????????????????????,??????,????????????????????????????,????????,????????????????,??????????,??????????,?????????????????????",??,3789.45,411.34,441.7%,???-???,???
??????????????,AA ??:??,??????????????,??????????????(??95.65%),?????,??????,6/10,??,-,??,609.78,59.37,854.32%,???-???-???,???
??????????,-,-,??????????????(??94.05%),??,??????,6/10,??,-,??,672,50.92,365.41%,???-???-???,???
??????????????,-,-,??????????????(??100%),????,??????,6/10,??,-,??,662.47,54.34,19.03%,???-???,???
???????????????,AA- ??:??,??????????????,??????(??100%),?????,??????,6/10,??,"???????????????????????????????,?????????????????????????????????2018??????GDP 469.34??,????9.9%,??????????25.47??,????23.25%,?????????????,2018??????GDP 1942.8??,????8.10%,??????????120.42??,????9.10% ,????????15.2 :49.9 :34.9,??????????9.6%?",??,469.34,25.47,-,???-???-???,???
??????????????????,AA ??:??,??????????????,???????(??95.66%),?????,??????,6/10,??,-,??,849.4,77.32,488.75%,???-???,???
????????????????,AA ??:??,??????????????,??????????(??100%),?????,??????,6/10,??,-,??,308,19.3,571.93%,???-???-???,???
??????????????,AA ??:??,??????????,????????????????????(??100%),?????,??????,6/10,??,"??????????,???????,???????,???????????,2018?GDP 682?,??????31.3?;????????????????,18?9??????85?????????????????,????,?????????????,?????????,18?9?????59%;??????????????????,????????????,18?3??????25%,??????????",??,682.59,31.32,613.32%,???-???-???,???
??????????????,AA+ ??:??,??????????,????????????????????(??100%),?????,??????,6/10,??,-,??,1070.05,52.89,570.06%,???-???-???,???
????????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,"???????????????????????????????????2018?,???????????2391.9??,????8.3%,??????? GDP???????,?????????????????133.6??,???????78.1??,????????417.3??,???????????????????????????????????????????????,???????????2018?,???????,?????????????????????????,??2018?????????30.43??,???????11.63??,??????????????????????????????,??????????????????????????,???????????2018??,???????70.31??,?????49.51??,?????????????????????,????????????:??????????????,2018?????39.12??,????????55.67%,?????????,???????,???????34.34??,???????,?????????,??????63.42%;????13.25??,??????,???????????????????????,??????????????????????????????????????????,?19.49??,?????????????3.78?,????0.28?,????12?,???????1.93?,??????????????,?????????????,?????????,????????,?????????,??????????????????????????",??,2391.9,133.6,482.45%,???-???,???
,,,,,,,,,,,,,,
????(??)????,AA- ??:??,??????????????,????????????????(??100%),???????????,??????,6/10,??,-,??,1558.91,148.34,198.39%,???-???,???
????????????????,AA ??:??,??????????????,?????????????????(??100%),?????,??????,6/10,??,"????????????????,???????????????????,??????????????????????????,???????????????????????????????????????2018?,??????????,????????1173.52??,??7.5%;??????61.50??,??1.50%;???????44.42??,????287.61%?2018?,????????11.67??,??5.95%,?????????????;????18.06%?2018?,??????????????????4.78??,??????;??????3091.44???????????????????,???????????????2018?,?????115.61??,??15.31%,??????????????????????????????????????70.02%,??????????,???????;????????????????2018??,?????52.51??,??21.54%,???????;???????34.29??,??37.06%,???????????????,?????????,????????,???????,??????,????????????????",??,1173.52,61.5,202.46%,???-????,???
???????????,-,-,????????????????(??100%),??,??????,6/10,??,-,??,10143.32,1152.1,139.17%,???-???,???
?????????????????????,AA ??:??,??????????????,???????????(??100%),?????,??????,6/10,??,-,??,390.6,22.7,301.72%,???-????-???,???
?????????????????,AA ??:??,??????????,??????????????(??90.91%),?????,??????,6/10,??,"?????????????????????????????????????????,????????????????????????????????????????????????????????,????????????,2018???GDP 254.28??,????8.70%,??????????38.44??,????29.60%;????????,2018?????????13.6:28.3:58.1;??????????15.8%?2018?????????2.65??,????34.73%,???????,????????84.69%??,????????????67.14%?1.53??,????????????2018????????0.38??,??????0.13??,??????0.24%,????????,????????????2018??,?????423.61??,????????????????86.9%,??????99.69??,???????,???????????????,?-6??,?????????????,???????????????????249.54??,?????58.91%,??????????;???43.37??,????????94.10%? ????????????6.58?1.28,????????,??????????,????????????????16.33??,?????9.38??;?????101.06??,???27.69???????,??????????,?????????,???????,???????????",??,254.28,38.44,112.65%,???-???,????????
???????????,AA- ??:??,??????????????,??????????(??51%),?????,??????,6/10,??,-,??,590,41.6,456.19%,???-???-???,???
????????????,-,-,???????????????(??100%),??????,??????,6/10,??,-,??,781.22,48.13,614.43%,???-???,???
????????????????,AA ??:??,???????????????,??????????????(??100%),?????,??????,6/10,??,-,??,948.4,39.1,198.01%,???-???-???,???
????????????,AA- ??:??,??????????????,??????(??100%),?????,??????,6/10,??,"?????????,??????,?????????????????,????,??????????????,???????",??,208.9,10.8,440.74%,???-???-??,???
????????????,AA ??:??,???????????????,??????????????(??100%),?????,??????,6/10,??,-,??,1063.3,72.3,436.23%,???-???-???,???
?????????????,AA ??:??,??????????????,????????????(??83.68%),?????,??????,6/10,??,"????????????,????????????????????????????,??????????,????AA-???????",??,609.78,59.37,854.32%,???-???-???,???
?????????????,AA ??:??,??????????????,??????????(??100%),?????,??????,6/10,??,-,??,443,35.05,88.81%,???-???-???,???
???????????,AA ??:??,??????????????,????????????(??100%),?????,??????,6/10,??,-,??,329.9,24.75,42.03%,???-???-???,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
??????????????????,AA ??:??,??????????,??????????(??60.7%),?????,??????,6/10,??,-,??,549.99,40.95,308.32%,???-???-???,???
?????????????????,AA ??:??,??????????,???????????????????????????????(??95%),?????,??????,6/10,??,-,??,650,35.12,232.77%,???-???-???,???
???????????,AA- ??:??,??????????,????????????????(??100%),?????,??????,6/10,??,-,??,0,4.98,196.79%,???-???-??????,????????
???????????????,AA ??:??,???????????????,??????????(???????????????????????????)(??75%),?????,??????,6/10,??,"???????????????????????????????,????????????,???????????,????????????????????????,??19?3????????????????10?,?????????11??,????2018?????????19?3???????127.49?,???69.84%,???????????,??????????????,?????,?????????????????????",??,2135.94,251.4,365.52%,???-???-???,???
????????????????,-,-,?????????????(??100%),?????,??????,6/10,??,-,??,1027.34,76.36,250.24%,???-???,???
???????????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,"????????????????,???????,?????????????,????????????2017??????????84.6?,???????39.34?,??????112.34?,2017????????(???????????)???????102.24?,?????????
   ????????????(?????),?????????????????,??????????,??????????,????????????,??????????,???????????
   ??????????????????????,?????????????,??????????,????????,???????????????",??,0,79.96,28.36%,???????-???,???
?????????????,AA ??:??,???????????????,??????????????(??100%),?????,??????,6/10,??,-,??,1269.34,53.88,51.13%,???-???-???,???
?????????????,-,-,???????????????(??100%),?????,??????,6/10,??,-,??,0,58.78,611.44%,???-???-???,???
??????????????,AA ??:??,??????????????,??????(??100%),?????,??????,6/10,??,"???????,????????????,??????,????????;???????????,????,16?????,????????",??,300.3,15.28,600.02%,???-???-???,???
??????????????,AA ??:??,??????????,??????????????(??100%),?????,??????,6/10,??,-,??,916.52,82.65,624.02%,???-???-???,???
???????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,1002.05,65.7,542.46%,???-???-???,???
??????????,AA ??:??,??????????,???????????(??100%),?????,??????,6/10,??,-,??,669.02,36.8,195.52%,???-???-???,???
??????????????,A- ??:??,??????????????,???????????(??100%),?????,??????,6/10,??,"??????????????,?????????????????,???????????????????????????????????????????????2018??????GDP408.34??,????7%;????????????28.3??,?????20%,?????69.3%,???????????????????????2018?????????1.69??,????????????????????,?????13.93%?41.12%?41.42%??????35.60??,???????,???????,??????????????????12.04??,?????????????;??12.18??,?????????????12.46??,????????????,????????,???????????,???????,????????,??????????,????????,??????????????????",??,408.34,27.13,306.11%,???-???-???,???
??????????????,AA+ ??:??,???????????????,?????????????????(??100%),?????,??????,6/10,??,"????????????????????????,????????,??????(17??????????BT?????,???????);???60%????????????,????,??????????????,????,???????????(43.3%);??,??????64.37%,??16????????????",??,829.44,59.31,554.06%,???-???-???,???
???????????????,AA ??:??,???????????,????????????(??62.86%),?????,??????,6/10,??,"??????????????????,??????????????????,?????????????????????????????????????????????????????????????2016??2017??????????22.21???20.94??????????????????????-3.23???2.94????????????????????????,?????55.15??,????31.47?????2017?????????109.06??,,?????53.63???????????????????65.03%????????????????????84.3??,?????????????????????????????????????????????,?????????????????20.07%?6.81%???????????????????????????90.9??,????(???????)???115???",??,15342.77,1424.2,408.79%,???-???,???
?????????????,AA ??:??,??????????????,??????????(??98.39%),?????,??????,6/10,??,-,??,387.1,30.59,71.17%,???-???-???,???
????????????,AA- ??:??,?????????????????,???????????????(??100%),?????,??????,6/10,??,-,??,128.88,13.24,228.77%,???-???-???,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
????????????????????,AA- ??:??,??????????????,??????(??95.24%),?????,??????,6/10,??,-,??,244.7,12.63,332.01%,???-???-???,???
??????????????,AA ??:??,?????????????????,??????????(??100%),?????,??????,6/10,??,"??????????????,??????????????????????,???????????????,???????????????????????????????,??????,???????2018?,?????GDP1045.0??,????9.3%,????????,?????????????,??????????????????????????????????????????,????????????40.88??????????????????????????,??????????????????,???????????,??????2.51??,?????????????????????????,??????????????????????????????,?????????????????,????????????????????????????,????????,???????????,??????????,??????,???????????????",??,1045,40.88,179.82%,???-???-???,???
??????????????,AA,??????????????,????????????????(??50%),?????,??????,6/10,??,-,??,2312.4,336.38,251.39%,???-???-???,???
??????????????,AA+ ??:??,??????????????,???????(????????????????????)(??100%),?????,??????,6/10,??,"???????????????????, ?????????????????????????, ??????? ?????????????????????,??????????????????,????????????, ??????, ????????????????? ? 2.75 ?????????????????????????????,????????????????,??????",??,1010,96.2,454.62%,???-???-?????????,????????
????????????,AA- ??:??,??????????????,?????????(??100%),?????,??????,6/10,??,-,??,468,24.29,-,???-???-???,???
???????????,AA ??:??,???????????,????????????????(??100%),?????,??????,6/10,??,"????????,????????????????,??????,???4?????,?????????????????????,??????(??????)????????,?????????????2031?????,????,?????,18?????66.36?,???58.29%,?????????,?????????,??????????,????????????,????????,????,??????,??????????????????????,????????????????",??,4064.18,237.23,376.56%,???-???,???
??????????????,AA ??:??,?????????????????,??????????????(??100%),?????,??????,6/10,??,-,??,1063.3,72.3,436.23%,???-???-???,???
?????????????,AA ??:??,??????????????,???????????????(??99.58%),?????,??????,6/10,??,-,??,670.92,64.07,31.58%,???-???-???,???
??????????????,AA ??:??,??????????????,????????????(??67%),?????,??????,6/10,??,-,??,2161.4,126.26,737.93%,???-???,???
????????????,-,-,???????????(??)??????(??100%),????,??????,6/10,??,-,??,5466.17,340,483.05%,???-???,???
????????????,-,-,??????????????(??100%),?????,??????,6/10,??,-,??,5466.17,340,483.05%,???-???,???
???????????????,AA ??:??,??????????????,?????????????????(??88.09%),?????,??????,6/10,??,-,??,770,33.35,292.45%,???-???,???
???????????????,AA ??:??,???????????????,?????????????(??100%),?????,??????,6/10,??,-,??,932.06,43.42,55.51%,???-???-???,???
???????????????,AA- ??:??,??????????????,??????(??100%),?????,??????,6/10,??,"??????????,????????,??????,???????????????;???????????????????,???????????????????,????,???????,???????,???????????;??????????????,?????????????,?????????",??,179.9,18.3,239%,???-???-???,???
,,,,,,,,,,,,,,
?????????????????,AA- ??:??,????????????,???????????????(??100%),?????,??????,6/10,??,-,??,0,8.79,137.29%,????-???-???,???
???????????????,-,-,????????????????(??66.67%),?????,??????,6/10,??,-,??,548.93,31.78,971.82%,???-???-???,???
????????????????,AA ??:??,???????????,????????????(??100%),?????,??????,6/10,??,-,??,15342.77,1424.2,408.79%,???-???,???
???????????????,AA ??:??,??????????????,?????????????(??100%),?????,??????,6/10,??,-,??,-,-,-,???-???-???-?????,???????
,,,,,,,,,,,,,,
???????????????,-,-,??????????(??51.42%),?????,??????,6/10,??,-,??,2631.5,189.32,639.69%,???-???,???
??????????????????,AA- ??:??,??????????????,????????????????(??100%),???????????,??????,6/10,??,-,??,395.17,30.47,460.96%,???-???,???
????????????????,AA ??:??,??????????????,???????????????(??100%),?????,??????,6/10,??,-,??,412.66,24.51,74.5%,???-???-???,???
?????????????????,AA ??:??,???????????????,??????????(??51.35%),?????,??????,6/10,??,-,??,650,35.12,232.77%,???-???-???,???
??????????????????,AA- ??:??,??????????????,???????(??100%),?????,??????,6/10,??,-,??,1250.2,80.07,85.54%,???-???,???
????????????????,-,-,????????????????(??82%),?????,??????,6/10,??,"????????????????,???????????????????????????,?????????????,????????????????????????????????????????????????????????????????????????,??????????????????,?????????0.33???2018??,??????24.01??,????9.60%,????????????????????????????????????4.36??(?????????????????????),????,??????????????????,??8.45??,????????????????18.43??,??,????4.13???????5.96????????2.50???????????????????,????????????????,????????????????????????????????,??????????????EBITDA???????????????????????,??????????,???????,?????????,??????????????",??,2631.5,189.32,639.69%,???-???,???
???????????????,AA ??:??,?????????????????,????????????????(??100%),?????,??????,6/10,??,-,??,405,42.04,740.77%,???-???-???,???
,,,,,,,,,,,,,,
?????????????,-,-,????????????????(?????????????????)(??100%),?????,??????,6/10,??,-,??,-,-,-,???-???-????????,????????
??????????????,AA- ??:??,??????????????,?????(??100%),?????,??????,6/10,??,"?(SHE,?)????????????????????,????????,??????????,?????;??????????????,?????????,??????????????????????????????????????????,?????????????,?????????????",??,168.7,17.6,77.73%,???-???-??,???
??????????,-,-,?????????????(??100%),?????,??????,6/10,??,-,??,-,-,-,???-???-????????,????????
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
??????????????,AA ??:??,????????????,???????(??100%),?????,??????,6/10,??,"???????,??GDP??,???????????????,?????2016?????????;???????????,?????????,????,???????(???????),???????,???????????????",??,540,32.77,762.76%,???-???-???,???
,,,,,,,,,,,,,,
??????????????????,AA ??:??,???????????????,?????????????(??100%),?????,??????,6/10,??,"????????????????????,??????????,18?GDP?579?;?????????????????,?????????????????????????,????????????;????????,?????????,?????????(18?9?????31.9%),???????????????,???????;17??????18?,????53%,???????;??????,??????,?????",-,579,52.4,482.61%,???-???-?????????,????????
????????????,AA- ??:??,????????????,????????????(??100%),??,??????,6/10,??,-,??,2135.94,251.4,365.52%,???-???-???,???
???????????????,AA ??:??,???????????,??????????????(??100%),?????,??????,6/10,??,-,??,475.05,28.77,410.5%,???-???-????,???
??????????,AA ??:??,??????????????,???????????????????(??100%),?????,??????,6/10,??,-,??,0,10.35,631.65%,???-???-?????????,????????
??????????,-,-,????????????(??51%),?????,??????,6/10,??,-,??,5466.17,340,483.05%,???-???,???
?????????????,AA ??:??,??????????????,??????(??100%),?????,??????,6/10,??,-,??,620.11,49.38,207.52%,???-???-???,???
?????????????,AA ??:??,?????????????????,?????????????????(??100%),?????,??????,6/10,??,"??????????????,2018?GDP???7???????2,????????????,??????????????;???????,?????????????????(2018???????72.4?,???????143.54?);???2018????????136.37?(????65.48?,????70.88?),2018?9??????(????)????75.54?,?????????
????????????????????,??????????,????????????????,18??????74.66?,???????????,???45%,??????????????,19??????,?????2???????????????,???????????????????????????????",??,893.51,72.4,187.79%,???-???-???,???
????????????????,AA ??:??,??????????????,?????????(??100%),?????,??????,6/10,??,-,??,809.19,64.1,40.97%,???-???-???,???
????????????,AA ??:??,??????????????,???????????(??100%),???,??????,6/10,??,-,??,590,41.6,456.19%,???-???-???,???
